842;沙;shā;"sand, gravel, pebbles; granulated";w_hsk1_842;0;0
843;掉;diào;"turn, move; shake, wag; drop down";w_hsk1_843;0;0
844;杂;zá;"mixed, blended; mix, mingle";w_hsk1_844;0;0
845;误;wù;"err, make mistake; interfere";w_hsk1_845;0;0
846;减;jiǎn;decrease, subtract, diminish;w_hsk1_846;0;0
847;肯;kěn;"willing; consent to, permit";w_hsk1_847;0;0
848;败;bài;be defeated, decline, fail;w_hsk1_848;0;0
849;梦;mèng;"dream; visionary; wishful";w_hsk1_849;0;0
850;散;sàn;scatter, disperse, break up;w_hsk1_850;0;0
851;温;wēn;lukewarm;w_hsk1_851;0;0
852;困;kùn;"to surround, beseige; to be surrounded; difficult";w_hsk1_852;0;0
853;封;fēng;"letter, envelope; feudal";w_hsk1_853;0;0
854;缺;quē;"be short of, lack; gap, deficit";w_hsk1_854;0;0
855;恐;kǒng;"fear; fearful, apprehensive";w_hsk1_855;0;0
856;松;sōng;"pine tree; fir tree";w_hsk1_856;0;0
857;虑;lǜ;be concerned, worry about;w_hsk1_857;0;0
858;幸;xìng;luck(ily), favor, fortunately;w_hsk1_858;0;0
859;赶;gǎn;"pursue, follow; expel, drive away";w_hsk1_859;0;0
860;剧;jù;theatrical plays, opera, drama;w_hsk1_860;0;0
861;叶;yè;"to harmonize, to rhyme; to unite; (borrowed for) leaf";w_hsk1_861;0;0
862;吸;xī;"inhale, suck in; absorb; attract";w_hsk1_862;0;0
863;呀;ya;"particle used to express surprise or mild emphasis; (Cant.) slurred form of the number ten";w_hsk1_863;0;0
864;顺;shùn;obey, submit to, go along with;w_hsk1_864;0;0
865;输;shū;transport, carry, haul;w_hsk1_865;0;0
866;招;zhāo;"beckon, summon; recruit, levy";w_hsk1_866;0;0
867;脱;tuō;take off;w_hsk1_867;0;0
868;油;yóu;"oil, fat, grease, lard; paints";w_hsk1_868;0;0
869;材;cái;"material, stuff; timber; talent";w_hsk1_869;0;0
870;博;bó;"gamble, play games; wide, broad";w_hsk1_870;0;0
871;烟;yān;"smoke, soot; opium; tobacco, cigarettes";w_hsk1_871;0;0
872;授;shòu;"give to, transmit; confer";w_hsk1_872;0;0
873;禁;jìn;restrict, prohibit, forbid;w_hsk1_873;0;0
874;孙;sūn;"grandchild, descendent; surname";w_hsk1_874;0;0
875;篇;piān;chapter, section, essay, article;w_hsk1_875;0;0
876;遍;biàn;everywhere, all over, throughout;w_hsk1_876;0;0
877;础;chǔ;foundation stone, plinth;w_hsk1_877;0;0
878;翻;fān;flip over, upset, capsize;w_hsk1_878;0;0
879;森;sēn;"forest; luxuriant vegetation";w_hsk1_879;0;0
880;默;mò;"silent; quiet, still; dark";w_hsk1_880;0;0
881;熟;shú;"well-cooked; ripe; familiar with";w_hsk1_881;0;0
882;伙;huǒ;"companion, colleague; utensils";w_hsk1_882;0;0
883;弄;nòng;"do, play or fiddle with; alley";w_hsk1_883;0;0
884;刀;dāo;"knife; old coin; measure";w_hsk1_884;0;0
885;窗;chuāng;window;w_hsk1_885;0;0
886;醒;xǐng;"wake up; sober up; startle";w_hsk1_886;0;0
887;购;gòu;"buy, purchase; hire";w_hsk1_887;0;0
888;虎;hǔ;"tiger; brave, fierce; surname";w_hsk1_888;0;0
889;扬;yáng;"scatter, spread; praise";w_hsk1_889;0;0
890;毕;bì;"end, finish, conclude; completed";w_hsk1_890;0;0
891;尤;yóu;especially, particularly;w_hsk1_891;0;0
892;竞;jìng;contend, vie, compete;w_hsk1_892;0;0
893;弃;qì;reject, abandon, discard;w_hsk1_893;0;0
894;麻;má;"hemp, jute, flax; sesame";w_hsk1_894;0;0
895;申;shēn;"to state to a superior, report; extend; 9th terrestrial branch";w_hsk1_895;0;0
896;售;shòu;sell;w_hsk1_896;0;0
897;针;zhēn;"needle; pin; tack; acupuncture";w_hsk1_897;0;0
898;抱;bào;embrace, hold in arms, enfold;w_hsk1_898;0;0
899;鼓;gǔ;"drum; beat, top, strike";w_hsk1_899;0;0
900;植;zhí;"plant, trees, plants; grow";w_hsk1_900;0;0
901;页;yè;"page, sheet, leaf; rad. no. 181";w_hsk1_901;0;0
902;折;zhé;"break off, snap; bend";w_hsk1_902;0;0
903;尊;zūn;"respect, revere, venerate; honor";w_hsk1_903;0;0
904;秀;xiù;"ear of grain; flowering, luxuriant; refined, elegant, graceful";w_hsk1_904;0;0
905;染;rǎn;"dye; be contagious; infect";w_hsk1_905;0;0
906;迷;mí;bewitch, charm, infatuate;w_hsk1_906;0;0
907;诚;chéng;"sincere, honest; true, real";w_hsk1_907;0;0
908;彩;cǎi;"hue, color; variegated colors";w_hsk1_908;0;0
909;抽;chōu;"draw out, pull out; sprout";w_hsk1_909;0;0
910;浪;làng;"wave; wasteful, reckless";w_hsk1_910;0;0
911;丰;fēng;abundant, lush, bountiful, plenty;w_hsk1_911;0;0
912;译;yì;"translate; decode; encode";w_hsk1_912;0;0
913;距;jù;"distance; bird's spur";w_hsk1_913;0;0
914;符;fú;i.d. tag, tally, symbol, charm;w_hsk1_914;0;0
915;勇;yǒng;brave, courageous, fierce;w_hsk1_915;0;0
916;厅;tīng;hall, central room;w_hsk1_916;0;0
917;拜;bài;do obeisance, bow, kowtow;w_hsk1_917;0;0
918;巧;qiǎo;skillful, ingenious, clever;w_hsk1_918;0;0
919;戴;dài;"wear on top; support";w_hsk1_919;0;0
920;童;tóng;"child, boy, servant boy; virgin";w_hsk1_920;0;0
921;乘;chéng;"ride, ascend; avail oneself of; numerary adjunct for vehicles";w_hsk1_921;0;0
922;挂;guà;"hang, suspend; suspense";w_hsk1_922;0;0
923;奖;jiǎng;"prize, reward; give award to";w_hsk1_923;0;0
924;厚;hòu;"thick; substantial; greatly";w_hsk1_924;0;0
925;镜;jìng;"mirror; lens; glass; glasses";w_hsk1_925;0;0
926;烦;fán;"bother, vex, trouble; troublesome";w_hsk1_926;0;0
927;签;qiān;"sign, endorse; slip of paper";w_hsk1_927;0;0
928;牌;pái;signboard, placard;w_hsk1_928;0;0
929;咱;zán;we, us;w_hsk1_929;0;0
930;奋;fèn;"strive, exert effort; arouse";w_hsk1_930;0;0
931;播;bō;"sow, spread; broadcast; cast away, reject";w_hsk1_931;0;0
932;桥;qiáo;"bridge; beam, crosspiece";w_hsk1_932;0;0
933;寒;hán;cold, wintry, chilly;w_hsk1_933;0;0
934;聚;jù;assemble, meet together, collect;w_hsk1_934;0;0
935;袋;dài;pocket, bag, sack, pouch;w_hsk1_935;0;0
936;暂;zàn;temporary;w_hsk1_936;0;0
937;估;gū;"merchant; estimate, guess, presume";w_hsk1_937;0;0
938;拒;jù;ward off with hand, defend;w_hsk1_938;0;0
939;忆;yì;"remember, reflect upon; memory";w_hsk1_939;0;0
940;闹;nào;"quarrel; dispute hotly";w_hsk1_940;0;0
941;厉;lì;"whetstone; grind, sharpen; whet";w_hsk1_941;0;0
942;穷;qióng;poor, destitute, impoverished;w_hsk1_942;0;0
943;码;mǎ;"number, numerals; yard; symbol";w_hsk1_943;0;0
944;偶;ǒu;"accidentally, coincidently; an idol";w_hsk1_944;0;0
945;稍;shāo;"little, slightly; rather";w_hsk1_945;0;0
946;矿;kuàng;"mine; mineral, ore";w_hsk1_946;0;0
947;抬;tái;lift, carry;w_hsk1_947;0;0
948;倍;bèi;times, fold, multiple times;w_hsk1_948;0;0
949;污;wū;filthy, dirty, impure, polluted;w_hsk1_949;0;0
950;耐;nài;"endure, bear; resist; patient";w_hsk1_950;0;0
951;粗;cū;"rough, thick, course; rude";w_hsk1_951;0;0
952;悉;xī;know, learn about, comprehend;w_hsk1_952;0;0
953;详;xiáng;detailed, complete, thorough;w_hsk1_953;0;0
954;允;yǔn;to grant, to allow, to consent;w_hsk1_954;0;0
955;剩;shèng;leftovers, residue, remains;w_hsk1_955;0;0
956;漫;màn;"overflow of water; spreading";w_hsk1_956;0;0
957;酸;suān;"tart, sour; acid; stiff; spoiled";w_hsk1_957;0;0
958;辛;xīn;"bitter; toilsome, laborious; 8th heavenly stem";w_hsk1_958;0;0
959;餐;cān;"eat, dine; meal; food";w_hsk1_959;0;0
960;挺;tǐng;"to stand upright, straighten; rigid";w_hsk1_960;0;0
961;励;lì;"strive; encourage";w_hsk1_961;0;0
962;键;jiàn;"door bolt, lock bolt; key";w_hsk1_962;0;0
963;扰;rǎo;disturb, annoy, agitate;w_hsk1_963;0;0
964;阅;yuè;examine, inspect, review, read;w_hsk1_964;0;0
965;汗;hàn;perspiration, sweat;w_hsk1_965;0;0
966;骗;piàn;swindle, cheat out of, defraud;w_hsk1_966;0;0
967;龄;líng;"age; years";w_hsk1_967;0;0
968;惜;xī;pity, regret, rue, begrudge;w_hsk1_968;0;0
969;仔;zǐ;"small thing, child; young animal";w_hsk1_969;0;0
970;俩;liǎ;two, pair;w_hsk1_970;0;0
971;籍;jí;"record, register, list; census";w_hsk1_971;0;0
972;凉;liáng;"cool, cold; disheartened";w_hsk1_972;0;0
973;貌;mào;countenance, appearance;w_hsk1_973;0;0
974;猜;cāi;"guess, conjecture, suppose; feel";w_hsk1_974;0;0
975;怜;lián;pity, sympathize;w_hsk1_975;0;0
976;躺;tǎng;lie down, recline;w_hsk1_976;0;0
977;钢;gāng;"steel; hard, strong, tough";w_hsk1_977;0;0
978;寄;jì;"send, transmit, mail; rely on";w_hsk1_978;0;0
979;汤;tāng;"hot water; soup, gravy, broth";w_hsk1_979;0;0
980;肥;féi;"fat, plump, obese; fertile";w_hsk1_980;0;0
981;尝;cháng;"taste; experience, experiment";w_hsk1_981;0;0
982;厌;yàn;"dislike, detest, reject; satiate";w_hsk1_982;0;0
983;脏;zàng;"internal organs, viscera; dirty";w_hsk1_983;0;0
984;幽;yōu;"quiet, secluded, tranquil; dark";w_hsk1_984;0;0
985;丢;diū;discard;w_hsk1_985;0;0
986;泉;quán;"spring, fountain; wealth, money";w_hsk1_986;0;0
987;祝;zhù;pray for happiness or blessings;w_hsk1_987;0;0
988;陪;péi;accompany, be with, keep company;w_hsk1_988;0;0
989;贺;hè;"congratulate; send present";w_hsk1_989;0;0
990;琴;qín;Chinese lute or guitar;w_hsk1_990;0;0
991;恼;nǎo;angered, filled with hate;w_hsk1_991;0;0
992;敲;qiāo;"strike, beat, pound, hammer; rap";w_hsk1_992;0;0
993;暖;nuǎn;warm, genial;w_hsk1_993;0;0
994;糖;táng;"sugar; candy; sweets";w_hsk1_994;0;0
995;擦;cā;"wipe, scrub, rub, scour; brush";w_hsk1_995;0;0
996;肤;fū;"skin; superficial, shallow";w_hsk1_996;0;0
997;肚;dù;"belly; abdomen; bowels";w_hsk1_997;0;0
998;赢;yíng;"win; surplus, gain, profit";w_hsk1_998;0;0
999;址;zhǐ;site, location, land for house;w_hsk1_999;0;0
1000;悔;huǐ;repent, show remorse, regret;w_hsk1_1000;0;0
1001;邀;yāo;"invite, welcome; meet, intercept";w_hsk1_1001;0;0
1002;羽;yǔ;"feather, plume; wings; rad. 124";w_hsk1_1002;0;0
1003;盐;yán;salt;w_hsk1_1003;0;0
1004;傅;fù;"tutor, teacher; assist; surname";w_hsk1_1004;0;0
1005;帅;shuài;commander, commander-in-chief;w_hsk1_1005;0;0
1006;扔;rēng;"throw, hurl; throw away, cast";w_hsk1_1006;0;0
1007;傲;ào;proud, haughty, overbearing;w_hsk1_1007;0;0
1008;拾;shí;"pick up, collect, tidy up; accounting form of the numeral ten";w_hsk1_1008;0;0
1009;填;tián;"fill in, fill up; make good";w_hsk1_1009;0;0
1010;扮;bàn;"dress up; dress up as";w_hsk1_1010;0;0
1011;愉;yú;"pleasant, delightful; please";w_hsk1_1011;0;0
1012;慕;mù;"long for, desire; admire";w_hsk1_1012;0;0
1013;秒;miǎo;"beard of grain or corn; a second";w_hsk1_1013;0;0
1014;塑;sù;"model in clay, sculpt; plastics";w_hsk1_1014;0;0
1015;羞;xiū;"disgrace, shame; ashamed; shy";w_hsk1_1015;0;0
1016;盒;hé;"small box or case; casket";w_hsk1_1016;0;0
1017;棵;kē;numerary adjunct for trees;w_hsk1_1017;0;0
1018;谅;liàng;"excuse, forgive; guess, presume";w_hsk1_1018;0;0
1019;葡;pú;grapes;w_hsk1_1019;0;0
1020;厨;chú;"kitchen; closet; cupboard";w_hsk1_1020;0;0
1021;鸭;yā;"duck; Anas species (various)";w_hsk1_1021;0;0
1022;谊;yì;"friendship; appropriate, suitable";w_hsk1_1022;0;0
1023;歉;qiàn;deficient, lacking, insufficient;w_hsk1_1023;0;0
1024;赚;zhuàn;"make money, earn; gain, profit";w_hsk1_1024;0;0
1025;萄;táo;grapes;w_hsk1_1025;0;0
1026;脾;pí;"spleen, pancreas; disposition";w_hsk1_1026;0;0
1027;懒;lǎn;lazy, languid, listless;w_hsk1_1027;0;0
1028;骄;jiāo;"spirited horse; haughty";w_hsk1_1028;0;0
1029;聘;pìn;"engage, employ; betroth";w_hsk1_1029;0;0
1030;巾;jīn;"kerchief; towel; turban; KangXi radical number 50";w_hsk1_1030;0;0
1031;堵;dǔ;"wall; stop, prevent; stop up";w_hsk1_1031;0;0
1032;棒;bàng;"stick, club, truncheon; hit";w_hsk1_1032;0;0
1033;硕;shuò;"great, eminent; large, big";w_hsk1_1033;0;0
1034;戚;qī;"relative; be related to; sad";w_hsk1_1034;0;0
1035;笨;bèn;"foolish, stupid, dull; awkward";w_hsk1_1035;0;0
1036;泼;pō;pour, splash, water, sprinkle;w_hsk1_1036;0;0
1037;郊;jiāo;"suburbs; waste land, open spaces";w_hsk1_1037;0;0
1038;饼;bǐng;rice-cakes, biscuits;w_hsk1_1038;0;0
1039;咳;hāi;cough;w_hsk1_1039;0;0
1040;桶;tǒng;"pail, bucket, tub; cask, keg";w_hsk1_1040;0;0
1041;辣;là;"peppery, pungent, hot; cruel";w_hsk1_1041;0;0
1042;膊;bó;shoulders, upper arms;w_hsk1_1042;0;0
1043;趟;tàng;"time, occasion; take journey";w_hsk1_1043;0;0
1044;匙;shi;"spoon; surname";w_hsk1_1044;0;0
1045;钥;yào;"key; lock";w_hsk1_1045;0;0
1046;胳;gē;armpit, arms;w_hsk1_1046;0;0
1047;咸;xián;"together; all, completely; united";w_hsk1_1047;0;0
1048;汁;zhī;juice, liquor, fluid, sap, gravy, sauce;w_hsk1_1048;0;0
1049;垃;lā;garbage, refuse, waste;w_hsk1_1049;0;0
1050;烤;kǎo;bake, roast, toast, cook;w_hsk1_1050;0;0
1051;圾;jī;"garbage, rubbish; shaking; danger";w_hsk1_1051;0;0
1052;逛;guàng;ramble, stroll, roam, wander;w_hsk1_1052;0;0
1053;膏;gāo;"grease, fat; paste, ointment";w_hsk1_1053;0;0
1054;羡;xiàn;"envy, admire; praise; covet";w_hsk1_1054;0;0
1055;暑;shǔ;hot;w_hsk1_1055;0;0
1056;嗽;sòu;cough, gargle, clear throat;w_hsk1_1056;0;0
1057;橡;xiàng;"chestnut oak; rubber tree; rubber";w_hsk1_1057;0;0
1058;厕;cè;"mingle with; toilet, lavatory";w_hsk1_1058;0;0
1059;袜;wà;socks, stockings;w_hsk1_1059;0;0
1060;勺;sháo;"spoon, ladle; unit of volume";w_hsk1_1060;0;0
1061;柿;shì;persimmon;w_hsk1_1061;0;0
1062;乒;pīng;used with pong for ping pong;w_hsk1_1062;0;0
1063;乓;pāng;used with ping for ping pong;w_hsk1_1063;0;0
1064;饺;jiǎo;stuffed dumplings;w_hsk1_1064;0;0
1065;军;jūn;"army, military; soldiers, troops";w_hsk1_1065;0;0
1066;战;zhàn;war, fighting, battle;w_hsk1_1066;0;0
1067;政;zhèng;government, political affairs;w_hsk1_1067;0;0
1068;产;chǎn;give birth, bring forth, produce;w_hsk1_1068;0;0
1069;制;zhì;"system; establish; overpower";w_hsk1_1069;0;0
1070;代;dài;"replace, replacement (of person or generation); era, generation";w_hsk1_1070;0;0
1071;立;lì;"stand; let stand; establish, set";w_hsk1_1071;0;0
1072;义;yì;right conduct, righteousness;w_hsk1_1072;0;0
1073;神;shén;spirit, god, supernatural being;w_hsk1_1073;0;0
1074;德;dé;ethics, morality, virtue;w_hsk1_1074;0;0
1075;统;tǒng;"govern, command, control; unite";w_hsk1_1075;0;0
1076;形;xíng;form, shape, appearance;w_hsk1_1076;0;0
1077;治;zhì;govern, regulate, administer;w_hsk1_1077;0;0
1078;达;dá;"arrive at, reach; intelligent; smooth, slippery";w_hsk1_1078;0;0
1079;强;qiáng;strong, powerful, energetic;w_hsk1_1079;0;0
1080;权;quán;power, right, authority;w_hsk1_1080;0;0
1081;王;wáng;"king, ruler; royal; surname";w_hsk1_1081;0;0
1082;设;shè;"build; establish; display";w_hsk1_1082;0;0
1083;品;pǐn;article, product, commodity;w_hsk1_1083;0;0
1084;类;lèi;class, group, kind, category;w_hsk1_1084;0;0
1085;领;lǐng;"neck; collar; lead, guide";w_hsk1_1085;0;0
1086;造;zào;"construct, build, make, begin; prepare";w_hsk1_1086;0;0
1087;组;zǔ;"class; section, department";w_hsk1_1087;0;0
1088;英;yīng;"petal, flower, leaf; brave, a hero; England, English";w_hsk1_1088;0;0
1089;令;lìng;"command, order; 'commandant', magistrate; allow, cause";w_hsk1_1089;0;0
1090;布;bù;cotton cloth, textiles, linen;w_hsk1_1090;0;0
1091;未;wèi;"not yet; 8th terrestrial branch";w_hsk1_1091;0;0
1092;击;jī;"strike, hit, beat; attack, fight";w_hsk1_1092;0;0
1093;兵;bīng;soldier, troops;w_hsk1_1093;0;0
1094;团;tuán;"sphere, ball, circle; mass, lump";w_hsk1_1094;0;0
1095;集;jí;assemble, collect together;w_hsk1_1095;0;0
1096;华;huá;"flowery; illustrious; Chinese";w_hsk1_1096;0;0
1097;石;shí;"stone, rock, mineral; rad. 112";w_hsk1_1097;0;0
1098;府;fǔ;"prefecture; prefect; government";w_hsk1_1098;0;0
1099;似;shì;"resemble, similar to; as if, seem";w_hsk1_1099;0;0
1100;官;guān;official, public servant;w_hsk1_1100;0;0
1101;器;qì;"receptacle, vessel; instrument";w_hsk1_1101;0;0
1102;称;chēng;"call; name, brand; address; say";w_hsk1_1102;0;0
1103;企;qǐ;"plan a project; stand on tiptoe";w_hsk1_1103;0;0
1104;委;wěi;appoint, send, commission;w_hsk1_1104;0;0
1105;曾;céng;"already; sign of past";w_hsk1_1105;0;0
1106;农;nóng;"agriculture, farming; farmer";w_hsk1_1106;0;0
1107;装;zhuāng;"dress, clothes, attire; fill";w_hsk1_1107;0;0
1108;显;xiǎn;"manifest, display; evident, clear";w_hsk1_1108;0;0
1109;念;niàn;think of, recall, study;w_hsk1_1109;0;0
1110;青;qīng;"blue, green, black; young";w_hsk1_1110;0;0
1111;武;wǔ;"military; martial, warlike";w_hsk1_1111;0;0
1112;势;shì;"power, force; tendency";w_hsk1_1112;0;0
1113;古;gǔ;old, classic, ancient;w_hsk1_1113;0;0
1114;构;gòu;frame, building, structure;w_hsk1_1114;0;0
1115;土;tǔ;"soil, earth; items made of earth";w_hsk1_1115;0;0
1116;投;tóu;"throw, cast, fling, pitch; jump";w_hsk1_1116;0;0
1117;某;mǒu;certain thing or person;w_hsk1_1117;0;0
1118;维;wéi;maintain, preserve, safeguard;w_hsk1_1118;0;0
1119;革;gé;"leather, animal hides; rad. 177";w_hsk1_1119;0;0
1120;敌;dí;"enemy, foe, rival; resist";w_hsk1_1120;0;0
1121;致;zhì;"send, deliver, present; cause";w_hsk1_1121;0;0
1122;派;pài;school of thought, sect, branch;w_hsk1_1122;0;0
1123;营;yíng;"encampment, barracks; manage";w_hsk1_1123;0;0
1124;巴;bā;greatly desire, anxiously hope;w_hsk1_1124;0;0
1125;防;fáng;"defend; prevent; embankment";w_hsk1_1125;0;0
1126;施;shī;"grant, bestow; give; act; name";w_hsk1_1126;0;0
1127;型;xíng;"pattern, model, type; law; mold";w_hsk1_1127;0;0
1128;依;yī;"rely on, be set in; consent, obey a wish";w_hsk1_1128;0;0
1129;群;qún;(same as 羣) group, crowd, multitude, mob;w_hsk1_1129;0;0
1130;项;xiàng;"neck, nape of neck; sum; funds";w_hsk1_1130;0;0
1131;织;zhī;"weave, knit; organize, unite";w_hsk1_1131;0;0
1132;斗;dòu;"Chinese peck; liquid measure";w_hsk1_1132;0;0
1133;采;cǎi;"collect, gather; pick, pluck";w_hsk1_1133;0;0
1134;杀;shā;"kill, slaughter, murder; hurt";w_hsk1_1134;0;0
1135;朝;cháo;"dynasty; morning";w_hsk1_1135;0;0
1136;属;shǔ;"class, category, type; belong to";w_hsk1_1136;0;0
1137;限;xiàn;boundary, limit, line;w_hsk1_1137;0;0
1138;威;wēi;"pomp, power; powerful; dominate";w_hsk1_1138;0;0
1139;状;zhuàng;"form; appearance; shape; official";w_hsk1_1139;0;0
1140;率;lǜ;"to lead; ratio; rate; limit";w_hsk1_1140;0;0
1141;独;dú;alone, single, solitary, only;w_hsk1_1141;0;0
1142;创;chuàng;"establish, create; knife cut";w_hsk1_1142;0;0
1143;承;chéng;"inherit, receive; succeed";w_hsk1_1143;0;0
1144;股;gǔ;"thighs, haunches, rump; share";w_hsk1_1144;0;0
1145;益;yì;"profit, benefit; advantage";w_hsk1_1145;0;0
1146;血;xuè;"blood; radical number 143";w_hsk1_1146;0;0
1147;素;sù;"white (silk); plain; vegetarian; formerly; normally";w_hsk1_1147;0;0
1148;夜;yè;"night, dark; in night; by night";w_hsk1_1148;0;0
1149;初;chū;beginning, initial, primary;w_hsk1_1149;0;0
1150;源;yuán;"spring; source, head; surname";w_hsk1_1150;0;0
1151;食;shí;"eat; meal; food; KangXi radical number 184";w_hsk1_1151;0;0
1152;待;dài;"treat, entertain, receive; wait";w_hsk1_1152;0;0
1153;述;shù;narrate, state, express;w_hsk1_1153;0;0
1154;陆;lù;"land, continental; army";w_hsk1_1154;0;0
1155;置;zhì;"place, lay out; set aside";w_hsk1_1155;0;0
1156;劳;láo;labor, toil, do manual work;w_hsk1_1156;0;0
1157;财;cái;wealth, valuables, riches;w_hsk1_1157;0;0
1158;纳;nà;admit, take, receive, accept;w_hsk1_1158;0;0
1159;雷;léi;thunder;w_hsk1_1159;0;0
1160;模;mó;"model, standard, pattern; copy";w_hsk1_1160;0;0
1161;充;chōng;fill, be full, supply;w_hsk1_1161;0;0
1162;木;mù;"tree; wood, lumber; wooden";w_hsk1_1162;0;0
1163;龙;lóng;"dragon; symbolic of emperor";w_hsk1_1163;0;0
1164;冲;chōng;"soar; pour boiling water over";w_hsk1_1164;0;0
1165;射;shè;shoot, eject, issue forth, emit;w_hsk1_1165;0;0
1166;略;lüè;"approximately, roughly; outline";w_hsk1_1166;0;0
1167;范;fàn;"surname; bee-like insect";w_hsk1_1167;0;0
1168;村;cūn;"village, hamlet; uncouth, vulgar";w_hsk1_1168;0;0
1169;哈;hā;sound of laughter;w_hsk1_1169;0;0
1170;退;tuì;step back, retreat, withdraw;w_hsk1_1170;0;0
1171;余;yú;"I, my, me; surname; surplus";w_hsk1_1171;0;0
1172;痛;tòng;"pain, ache; sorry, sad; bitter";w_hsk1_1172;0;0
1173;灵;líng;"spirit, soul; spiritual world";w_hsk1_1173;0;0
1174;配;pèi;"match, pair; equal; blend";w_hsk1_1174;0;0
1175;征;zhēng;invade, attack, conquer;w_hsk1_1175;0;0
1176;挥;huī;"direct; wipe away; squander";w_hsk1_1176;0;0
1177;胜;shèng;"victory; excel, be better than";w_hsk1_1177;0;0
1178;阶;jiē;"stairs, steps; rank, degree";w_hsk1_1178;0;0
1179;沉;chén;"sink, submerge; addicted to";w_hsk1_1179;0;0
1180;善;shàn;good, virtuous, charitable, kind;w_hsk1_1180;0;0
1181;执;zhí;"hold in hand; keep; carry out";w_hsk1_1181;0;0
1182;追;zhuī;"pursue, chase after; expel";w_hsk1_1182;0;0
1183;宣;xuān;declare, announce, proclaim;w_hsk1_1183;0;0
1184;佛;fú;"Buddha; of Buddhism; merciful person; Buddhist image; the dead (Jap.)";w_hsk1_1184;0;0
1185;控;kòng;"accuse, charge; control";w_hsk1_1185;0;0
1186;税;shuì;taxes;w_hsk1_1186;0;0
1187;背;bèi;"back; back side; behind; betray";w_hsk1_1187;0;0
1188;阵;zhèn;column, row or file of troops;w_hsk1_1188;0;0
1189;恶;è;evil, wicked, bad, foul;w_hsk1_1189;0;0
1190;顿;dùn;"pause, stop; bow, kowtow; arrange";w_hsk1_1190;0;0
1191;守;shǒu;defend, protect, guard, conserve;w_hsk1_1191;0;0
1192;岛;dǎo;island;w_hsk1_1192;0;0
1193;托;tuō;"to hold up with palm; to support, rely on";w_hsk1_1193;0;0
1194;烈;liè;fiery, violent, vehement, ardent;w_hsk1_1194;0;0
1195;索;suǒ;"large rope, cable; rules, laws; to demand, to exact; to search, inquire; isolated";w_hsk1_1195;0;0
1196;胡;hú;"recklessly, foolishly; wildly";w_hsk1_1196;0;0
1197;靠;kào;"lean on, trust, depend on; near";w_hsk1_1197;0;0
1198;版;bǎn;"printing blocks; edition";w_hsk1_1198;0;0
1199;宝;bǎo;"treasure, jewel; precious, rare";w_hsk1_1199;0;0
1200;欧;ōu;"translit.: Europe; ohm; surname";w_hsk1_1200;0;0
1201;核;hé;"seed, kernel, core, nut; atom";w_hsk1_1201;0;0
1202;暗;àn;"dark; obscure; in secret, covert";w_hsk1_1202;0;0
1203;良;liáng;good, virtuous, respectable;w_hsk1_1203;0;0
1204;升;shēng;"arise, go up; hoist; advance";w_hsk1_1204;0;0
1205;临;lín;"draw near, approach; descend";w_hsk1_1205;0;0
1206;架;jià;"rack, stand, prop; prop up";w_hsk1_1206;0;0
1207;域;yù;"district, region, boundary; land";w_hsk1_1207;0;0
1208;括;kuò;include, embrace, enclose;w_hsk1_1208;0;0
1209;编;biān;"knit, weave; arrange; compile";w_hsk1_1209;0;0
1210;测;cè;measure, estimate, conjecture;w_hsk1_1210;0;0
1211;屋;wū;"house; room; building, shelter";w_hsk1_1211;0;0
1212;渐;jiàn;gradually;w_hsk1_1212;0;0
1213;救;jiù;"save, rescue, relieve; help, aid";w_hsk1_1213;0;0
1214;枪;qiāng;"spear, lance; gun, rifle";w_hsk1_1214;0;0
1215;县;xiàn;county, district, subdivision;w_hsk1_1215;0;0
1216;尚;shàng;"still, yet; even; fairly, rather";w_hsk1_1216;0;0
1217;毫;háo;"fine hair; measure of length";w_hsk1_1217;0;0
1218;移;yí;"change place, shift; move about";w_hsk1_1218;0;0
1219;娘;niáng;"mother; young girl; woman; wife";w_hsk1_1219;0;0
1220;智;zhì;wisdom, knowledge, intelligence;w_hsk1_1220;0;0
1221;掌;zhǎng;palm of hand, sole of foot, paw;w_hsk1_1221;0;0
1222;遗;yí;"lose; articles lost; omit";w_hsk1_1222;0;0
1223;固;gù;"to become solid, solidify; strength";w_hsk1_1223;0;0
1224;席;xí;"seat; mat; take seat; banquet";w_hsk1_1224;0;0
1225;秘;mì;secret, mysterious, abstruse;w_hsk1_1225;0;0
1226;均;jūn;"equal, even, fair; all, also";w_hsk1_1226;0;0
1227;销;xiāo;"melt, fuse; market, sell";w_hsk1_1227;0;0
1228;诗;shī;"poetry; poem, verse, ode";w_hsk1_1228;0;0
1229;藏;cáng;"hide, conceal; hoard, store up";w_hsk1_1229;0;0
1230;损;sǔn;"diminish; impair; injure";w_hsk1_1230;0;0
1231;忽;hū;"suddenly, abruptly; neglect";w_hsk1_1231;0;0
1232;巨;jù;"large, great, enormous; chief";w_hsk1_1232;0;0
1233;炮;pào;"large gun, cannon; artillery";w_hsk1_1233;0;0
1234;录;lù;copy, write down, record;w_hsk1_1234;0;0
1235;乡;xiāng;"country; rural; village";w_hsk1_1235;0;0
1236;庭;tíng;"courtyard; spacious hall or yard";w_hsk1_1236;0;0
1237;妇;fù;"married women; woman; wife";w_hsk1_1237;0;0
1238;归;guī;"return; return to, revert to";w_hsk1_1238;0;0
